문화콘텐츠개발원부산지원     한국사회적기업 진흥원 선정
참조은다문화     한국사회적기업 진흥원 선정
미래경제교육연구소     한국사회적기업 진흥원 선정
세림비엠씨     한국사회적기업 진흥원 선정
베어베터     한국사회적기업 진흥원 선정
우리환경개발     한국사회적기업 진흥원 선정
정다운     한국사회적기업 진흥원 선정
전통도깨비     한국사회적기업 진흥원 선정
새벽     한국사회적기업 진흥원 선정
사람과사람     한국사회적기업 진흥원 선정
제이피썸     한국사회적기업 진흥원 선정
유한회사함께하는사람들     한국사회적기업 진흥원 선정
농업회사법인유기농비건     한국사회적기업 진흥원 선정
이론친구들     한국사회적기업 진흥원 선정
나눔커뮤니케이션     한국사회적기업 진흥원 선정
넝쿨     한국사회적기업 진흥원 선정
옥천살림협동조합     한국사회적기업 진흥원 선정
사회복지법인전석복지재단옥천군장애인보호작업장     한국사회적기업 진흥원 선정
농어촌정보화전남협회     한국사회적기업 진흥원 선정
한걸음더     한국사회적기업 진흥원 선정
사회적기업유비에코     한국사회적기업 진흥원 선정
휴먼에듀피아     한국사회적기업 진흥원 선정
행복담은네모     한국사회적기업 진흥원 선정
인천자바르떼     한국사회적기업 진흥원 선정
청소년건강활동진흥재단     한국사회적기업 진흥원 선정
실버인재센터협동조합     한국사회적기업 진흥원 선정
두비컴뮤니케이션     한국사회적기업 진흥원 선정
놀이나무     한국사회적기업 진흥원 선정
비지팅엔젤스코리아     한국사회적기업 진흥원 선정
사회복지법인하상복지재단도서출판하상점자     한국사회적기업 진흥원 선정
서울프린지네트워크     한국사회적기업 진흥원 선정
문화로놀이짱     한국사회적기업 진흥원 선정
웹와치     한국사회적기업 진흥원 선정
여성자원금고행복을파는장사꾼     한국사회적기업 진흥원 선정
한국장애인문화인쇄협회     한국사회적기업 진흥원 선정
한국과학기술캠프협회인천분사무소     한국사회적기업 진흥원 선정
한국근로장애인진흥회     한국사회적기업 진흥원 선정
크린웰     한국사회적기업 진흥원 선정
송도에스이     한국사회적기업 진흥원 선정
크린인천     한국사회적기업 진흥원 선정
계양구재활용센타     한국사회적기업 진흥원 선정
우렁각시매직케어     한국사회적기업 진흥원 선정
광명심포니오케스트라     한국사회적기업 진흥원 선정
신나는문화학교     한국사회적기업 진흥원 선정
고려진공안전     한국사회적기업 진흥원 선정
더올가     한국사회적기업 진흥원 선정
사회복지법인교남재단교남어유지동산     한국사회적기업 진흥원 선정
청코리아     한국사회적기업 진흥원 선정
원주푸드협동조합     한국사회적기업 진흥원 선정
부산자연체험교육단체자연애친구     한국사회적기업 진흥원 선정
태현에프앤에스     한국사회적기업 진흥원 선정
함께하는여성     한국사회적기업 진흥원 선정
다드림카페2호점     한국사회적기업 진흥원 선정
사회적협동조합태화루예술단     한국사회적기업 진흥원 선정
희망울타리     한국사회적기업 진흥원 선정
대구현대음악오케스트라     한국사회적기업 진흥원 선정
한지나라공예문화협회     한국사회적기업 진흥원 선정
꿈꾸는씨어터     한국사회적기업 진흥원 선정
경주고택     한국사회적기업 진흥원 선정
샵포스쿨     한국사회적기업 진흥원 선정
클린시티     한국사회적기업 진흥원 선정
사회적협동조합행복더하기     한국사회적기업 진흥원 선정
희망의러브하우스     한국사회적기업 진흥원 선정
키움     한국사회적기업 진흥원 선정
비전     한국사회적기업 진흥원 선정
농업회사법인소백산자락길     한국사회적기업 진흥원 선정
소백로컬푸드협동조합     한국사회적기업 진흥원 선정
휴먼월드     한국사회적기업 진흥원 선정
부산서점협동조합     한국사회적기업 진흥원 선정
문화락     한국사회적기업 진흥원 선정
사회복지동행     한국사회적기업 진흥원 선정
에코T앤L     한국사회적기업 진흥원 선정
커피창고     한국사회적기업 진흥원 선정
세연     한국사회적기업 진흥원 선정
와이팜영농조합법인     한국사회적기업 진흥원 선정
이친구사랑나누기     한국사회적기업 진흥원 선정
라마당     한국사회적기업 진흥원 선정
한사랑     한국사회적기업 진흥원 선정
초림환경     한국사회적기업 진흥원 선정
농업회사법인나물사랑     한국사회적기업 진흥원 선정
건강나눔     한국사회적기업 진흥원 선정
필건축인테리어     한국사회적기업 진흥원 선정
강원남부주민     한국사회적기업 진흥원 선정
에코월드     한국사회적기업 진흥원 선정
대림환경     한국사회적기업 진흥원 선정
동그라미사회서비스지원센터     한국사회적기업 진흥원 선정
희망드림     한국사회적기업 진흥원 선정
유한회사예종     한국사회적기업 진흥원 선정
유한회사행복한가게     한국사회적기업 진흥원 선정
나눔과돌봄사회서비스지원센터     한국사회적기업 진흥원 선정
광주아가마지     한국사회적기업 진흥원 선정
휴먼리소스유한회사     한국사회적기업 진흥원 선정
21세기디에스     한국사회적기업 진흥원 선정
잇다     한국사회적기업 진흥원 선정
공연제작엑터스토리     한국사회적기업 진흥원 선정
한울림     한국사회적기업 진흥원 선정
중부권생태공동체     한국사회적기업 진흥원 선정
에듀소     한국사회적기업 진흥원 선정
엠아이비     한국사회적기업 진흥원 선정
아이부키     한국사회적기업 진흥원 선정
세진플러스     한국사회적기업 진흥원 선정
컴트리     한국사회적기업 진흥원 선정
안테나     한국사회적기업 진흥원 선정
장남     한국사회적기업 진흥원 선정
청앤미     한국사회적기업 진흥원 선정
스마일시스템     한국사회적기업 진흥원 선정
씨네아트영상     한국사회적기업 진흥원 선정
흙마을     한국사회적기업 진흥원 선정
에코그린     한국사회적기업 진흥원 선정
행복나눔     한국사회적기업 진흥원 선정
농업회사법인유한회사아리울현푸드     한국사회적기업 진흥원 선정
장수친환경영농조합법인     한국사회적기업 진흥원 선정
애니설리반학교     한국사회적기업 진흥원 선정
해올     한국사회적기업 진흥원 선정
백석올미영농조합법인     한국사회적기업 진흥원 선정
영농조합법인천안시농특산물유통사업단     한국사회적기업 진흥원 선정
소담제주영농조합법인     한국사회적기업 진흥원 선정
디엘에스     한국사회적기업 진흥원 선정
다울사회적협동조합     한국사회적기업 진흥원 선정
수피아사회적협동조합     한국사회적기업 진흥원 선정
당진돌봄사회서비스센터     한국사회적기업 진흥원 선정
위니온     한국사회적기업 진흥원 선정
청주가농영농조합법인     한국사회적기업 진흥원 선정
자연인에프앤씨     한국사회적기업 진흥원 선정
커뮤니티워크     한국사회적기업 진흥원 선정
대유기업     한국사회적기업 진흥원 선정
사회적협동조합푸른하늘     한국사회적기업 진흥원 선정
초의차     한국사회적기업 진흥원 선정
엔분의일     한국사회적기업 진흥원 선정
하이이지스     한국사회적기업 진흥원 선정
온케어구리     한국사회적기업 진흥원 선정
나누리식품     한국사회적기업 진흥원 선정
크린케어     한국사회적기업 진흥원 선정
행복한세상     한국사회적기업 진흥원 선정
나눔하우징     한국사회적기업 진흥원 선정
극단민들레     한국사회적기업 진흥원 선정
사랑의일터     한국사회적기업 진흥원 선정
에듀케스트라     한국사회적기업 진흥원 선정
벼리마을     한국사회적기업 진흥원 선정
친환경상품지원센터     한국사회적기업 진흥원 선정
청평문화예술학교     한국사회적기업 진흥원 선정
울산광역시지체장애인협회북구장애인보호작업장     한국사회적기업 진흥원 선정
내츄럴엔     한국사회적기업 진흥원 선정
희망세상보호작업장     한국사회적기업 진흥원 선정
더고운사회적협동조합     한국사회적기업 진흥원 선정
청초롬유통지원센터     한국사회적기업 진흥원 선정
문화포럼나니레     한국사회적기업 진흥원 선정
부산행복한학교재단     한국사회적기업 진흥원 선정
에코시티서울     한국사회적기업 진흥원 선정
디자인마이러브     한국사회적기업 진흥원 선정
씨에스씨푸드     한국사회적기업 진흥원 선정
뉴시니어라이프     한국사회적기업 진흥원 선정
언니네텃밭여성농민생산자협동조합     한국사회적기업 진흥원 선정
사회복지법인엔젤스헤이븐누야하우스     한국사회적기업 진흥원 선정
청밀     한국사회적기업 진흥원 선정
사회복지법인유린보은동산원광보호작업장     한국사회적기업 진흥원 선정
유한회사열린사회서비스센터     한국사회적기업 진흥원 선정
작은영화관사회적협동조합     한국사회적기업 진흥원 선정
더좋은자전거     한국사회적기업 진흥원 선정
대주환경     한국사회적기업 진흥원 선정
그린엔젤스     한국사회적기업 진흥원 선정
나그네다문화센터     한국사회적기업 진흥원 선정
오피스배재     한국사회적기업 진흥원 선정
인아트     한국사회적기업 진흥원 선정
엘나인     한국사회적기업 진흥원 선정
어울림아카데미     한국사회적기업 진흥원 선정
에듀펀플러스     한국사회적기업 진흥원 선정
사회적협동조합전주도우누리     한국사회적기업 진흥원 선정
협동조합온리     한국사회적기업 진흥원 선정
아산제터먹이사회적협동조합     한국사회적기업 진흥원 선정
움직임예술원문화마루     한국사회적기업 진흥원 선정
제주이어도돌봄센터     한국사회적기업 진흥원 선정
유한회사아리울수산     한국사회적기업 진흥원 선정
뉴그린존     한국사회적기업 진흥원 선정
부산소비자생활협동조합     한국사회적기업 진흥원 선정
다소니     한국사회적기업 진흥원 선정
배리어프리영화위원회     한국사회적기업 진흥원 선정
컬처앤유     한국사회적기업 진흥원 선정
네모클린사회적협동조합     한국사회적기업 진흥원 선정
협동조합청솔주거복지센터     한국사회적기업 진흥원 선정
희디자인     한국사회적기업 진흥원 선정
유한회사지음     한국사회적기업 진흥원 선정
교육협동조합마을학교     한국사회적기업 진흥원 선정
유한회사순창올크린     한국사회적기업 진흥원 선정
코리아에코21     한국사회적기업 진흥원 선정
풀담문화공동체협동조합     한국사회적기업 진흥원 선정
영농조합법인한국재활승마교육센터     한국사회적기업 진흥원 선정
행복한원덕     한국사회적기업 진흥원 선정
만나푸드빌     한국사회적기업 진흥원 선정
늘푸른세상     한국사회적기업 진흥원 선정
갓피플     한국사회적기업 진흥원 선정
사회적협동조합드림위드앙상블     한국사회적기업 진흥원 선정
세움     한국사회적기업 진흥원 선정
바오     한국사회적기업 진흥원 선정
비알인포텍     한국사회적기업 진흥원 선정
사천시친환경생산자영농조합     한국사회적기업 진흥원 선정
유한회사함께걷는발달연구소     한국사회적기업 진흥원 선정
진주우리먹거리협동조합진주텃밭     한국사회적기업 진흥원 선정
스마트인디지털     한국사회적기업 진흥원 선정
한국산재장애인협회     한국사회적기업 진흥원 선정
흙사랑영농조합법인     한국사회적기업 진흥원 선정
아이어스     한국사회적기업 진흥원 선정
청소박사협동조합     한국사회적기업 진흥원 선정
레드리본사회적협동조합     한국사회적기업 진흥원 선정
아이티비     한국사회적기업 진흥원 선정
스마트소셜     한국사회적기업 진흥원 선정
제니엘플러스     한국사회적기업 진흥원 선정
놀자엔터테인먼트협동조합     한국사회적기업 진흥원 선정
두리하나다울     한국사회적기업 진흥원 선정
사회적협동조합공감과연대     한국사회적기업 진흥원 선정
자리     한국사회적기업 진흥원 선정
커뮤니케이션우디     한국사회적기업 진흥원 선정
강원고령자사회적협동조합     한국사회적기업 진흥원 선정
상도문영농조합법인/농촌전통테마떡방앗간     한국사회적기업 진흥원 선정
유한회사나눔이노스     한국사회적기업 진흥원 선정
자연누리숲학교협동조합     한국사회적기업 진흥원 선정
아쿠아에어닥터     한국사회적기업 진흥원 선정
파로호느릅마을영농조합     한국사회적기업 진흥원 선정
예송장애인가족협회     한국사회적기업 진흥원 선정
유시스커뮤니케이션     한국사회적기업 진흥원 선정
장터사회적협동조합     한국사회적기업 진흥원 선정
인피스     한국사회적기업 진흥원 선정
사회적협동조합용인도우누리     한국사회적기업 진흥원 선정
에너지팜     한국사회적기업 진흥원 선정
유한회사행복한동행     한국사회적기업 진흥원 선정
창원돌봄센터협동조합     한국사회적기업 진흥원 선정
삼성조경     한국사회적기업 진흥원 선정
웰컴즈     한국사회적기업 진흥원 선정
아름도자기     한국사회적기업 진흥원 선정
농업회사법인햇님원     한국사회적기업 진흥원 선정
백제문화원     한국사회적기업 진흥원 선정
미성씨앤씨     한국사회적기업 진흥원 선정
네오누리콤     한국사회적기업 진흥원 선정
하나복지회     한국사회적기업 진흥원 선정
가온아이피엠     한국사회적기업 진흥원 선정
강원으로     한국사회적기업 진흥원 선정
노리소리강원두레     한국사회적기업 진흥원 선정
성남시민버스     한국사회적기업 진흥원 선정
늘빛     한국사회적기업 진흥원 선정
도우누리안양돌봄센터     한국사회적기업 진흥원 선정
희민개발     한국사회적기업 진흥원 선정
쓰임업     한국사회적기업 진흥원 선정
농업회사법인윤푸드     한국사회적기업 진흥원 선정
대가야체험캠프     한국사회적기업 진흥원 선정
엔젤플라워     한국사회적기업 진흥원 선정
코어피앤씨     한국사회적기업 진흥원 선정
루트머지     한국사회적기업 진흥원 선정
비엔피협동조합     한국사회적기업 진흥원 선정
기장사람들     한국사회적기업 진흥원 선정
사이드캣     한국사회적기업 진흥원 선정
오티스타     한국사회적기업 진흥원 선정
메모리플랜트     한국사회적기업 진흥원 선정
한국장애인유권자연맹인쇄사업부     한국사회적기업 진흥원 선정
사회복지법인동향원동원직업재활원     한국사회적기업 진흥원 선정
다이스     한국사회적기업 진흥원 선정
보성자원     한국사회적기업 진흥원 선정
농업회사법인정민서     한국사회적기업 진흥원 선정
음악만들기앙상블     한국사회적기업 진흥원 선정
초록샘     한국사회적기업 진흥원 선정
나눔피엔씨     한국사회적기업 진흥원 선정
무지개공방     한국사회적기업 진흥원 선정
해피트리     한국사회적기업 진흥원 선정
경상남도장애청소년문화교육진흥센터     한국사회적기업 진흥원 선정
한글피움     한국사회적기업 진흥원 선정
에코맘의산골이유식농업회사법인     한국사회적기업 진흥원 선정
건화기업     한국사회적기업 진흥원 선정
협동조합농부장터     한국사회적기업 진흥원 선정
목원스마트스쿨사회적협동조합     한국사회적기업 진흥원 선정
복사꽃사람들     한국사회적기업 진흥원 선정
한국스포츠컨설팅협회     한국사회적기업 진흥원 선정
열린문화공동체딱     한국사회적기업 진흥원 선정
오요리아시아     한국사회적기업 진흥원 선정
케이디텍     한국사회적기업 진흥원 선정
농업회사법인선재전통식품     한국사회적기업 진흥원 선정
삼공사공안테나숍     한국사회적기업 진흥원 선정
성림영농조합법인     한국사회적기업 진흥원 선정
에코베타니아     한국사회적기업 진흥원 선정
유한회사바늘쟁이     한국사회적기업 진흥원 선정
만선영어조합법인     한국사회적기업 진흥원 선정
사임당푸드     한국사회적기업 진흥원 선정
전주의료복지사회적협동조합     한국사회적기업 진흥원 선정
천군만마     한국사회적기업 진흥원 선정
포동청년회영농조합법인     한국사회적기업 진흥원 선정
새로이크린     한국사회적기업 진흥원 선정
부모사랑노인복지센터     한국사회적기업 진흥원 선정
월메이드     한국사회적기업 진흥원 선정
착한엄마     한국사회적기업 진흥원 선정
스카이배너     한국사회적기업 진흥원 선정
세종아이콘     한국사회적기업 진흥원 선정
하얀나라     한국사회적기업 진흥원 선정
협동조합빨간오두막     한국사회적기업 진흥원 선정
농업회사법인장흥식품     한국사회적기업 진흥원 선정
예술기획MyStage     한국사회적기업 진흥원 선정
중앙진폐재활협회     한국사회적기업 진흥원 선정
속초중앙시장활어공동구매     한국사회적기업 진흥원 선정
천사     한국사회적기업 진흥원 선정
천지인초     한국사회적기업 진흥원 선정
농업회사법인디엠제트드림푸드     한국사회적기업 진흥원 선정
농업회사법인행복한사과     한국사회적기업 진흥원 선정
백양티앤에스     한국사회적기업 진흥원 선정
안산스포츠클럽     한국사회적기업 진흥원 선정
참다솜교육     한국사회적기업 진흥원 선정
신우설비     한국사회적기업 진흥원 선정
솔롱고스     한국사회적기업 진흥원 선정
두림환경     한국사회적기업 진흥원 선정
분성     한국사회적기업 진흥원 선정
삼성환경     한국사회적기업 진흥원 선정
성남환경     한국사회적기업 진흥원 선정
제일디자인     한국사회적기업 진흥원 선정
나누리     한국사회적기업 진흥원 선정
올리브엔제펫토     한국사회적기업 진흥원 선정
평화     한국사회적기업 진흥원 선정
사람과안전     한국사회적기업 진흥원 선정
유진기업     한국사회적기업 진흥원 선정
한성산업     한국사회적기업 진흥원 선정
한진종합용역     한국사회적기업 진흥원 선정
희망이룸     한국사회적기업 진흥원 선정
조은인푸드     한국사회적기업 진흥원 선정
나누리     한국사회적기업 진흥원 선정
청림식품     한국사회적기업 진흥원 선정
드림돌봄센터     한국사회적기업 진흥원 선정
선산행복일터     한국사회적기업 진흥원 선정
문화재보존활용센터     한국사회적기업 진흥원 선정
실버케어협동조합     한국사회적기업 진흥원 선정
교육극단파랑새     한국사회적기업 진흥원 선정
소우주성문화인권센터협동조합     한국사회적기업 진흥원 선정
신라배움나눔공동체     한국사회적기업 진흥원 선정
토닥토닥협동조합     한국사회적기업 진흥원 선정
거목정보산업     한국사회적기업 진흥원 선정
셰어하우스우주     한국사회적기업 진흥원 선정
설악프로방스배꽃마을농업회사법인     한국사회적기업 진흥원 선정
유한회사늘푸른환경     한국사회적기업 진흥원 선정
유한회사양양자활환경자원센터     한국사회적기업 진흥원 선정
미래건축     한국사회적기업 진흥원 선정
에이치디엠심리상담센터사회적협동조합     한국사회적기업 진흥원 선정
예성아름터     한국사회적기업 진흥원 선정
핸즈굿     한국사회적기업 진흥원 선정
영진크린     한국사회적기업 진흥원 선정
처가식품     한국사회적기업 진흥원 선정
케어119돌봄센터     한국사회적기업 진흥원 선정
해맑음     한국사회적기업 진흥원 선정
풍물마실     한국사회적기업 진흥원 선정
재단법인행복전통마을     한국사회적기업 진흥원 선정
맛사랑     한국사회적기업 진흥원 선정
제월아트체험센터     한국사회적기업 진흥원 선정
가투디자인그룹     한국사회적기업 진흥원 선정
우연시스템     한국사회적기업 진흥원 선정
호남대랄랄라스쿨     한국사회적기업 진흥원 선정
공감씨즈     한국사회적기업 진흥원 선정
백산환경     한국사회적기업 진흥원 선정
터치스톤     한국사회적기업 진흥원 선정
세벽     한국사회적기업 진흥원 선정
땡큐플레이트     한국사회적기업 진흥원 선정
예술과마음     한국사회적기업 진흥원 선정
주양제이앤와이     한국사회적기업 진흥원 선정
카페오아시아사회적협동조합     한국사회적기업 진흥원 선정
거마     한국사회적기업 진흥원 선정
예솜     한국사회적기업 진흥원 선정
편의시설증진사업단     한국사회적기업 진흥원 선정
영농조합법인광수     한국사회적기업 진흥원 선정
스플     한국사회적기업 진흥원 선정
시니어앤파트너즈     한국사회적기업 진흥원 선정
아시아공정무역네트워크     한국사회적기업 진흥원 선정
에코십일     한국사회적기업 진흥원 선정
현진그린바이오     한국사회적기업 진흥원 선정
자락당     한국사회적기업 진흥원 선정
페어스페이스     한국사회적기업 진흥원 선정
울산솔루션협동조합     한국사회적기업 진흥원 선정
티치포울산사회적협동조합     한국사회적기업 진흥원 선정
유정피싱     한국사회적기업 진흥원 선정
이레인텍     한국사회적기업 진흥원 선정
맑고밝고따뜻한협동조합     한국사회적기업 진흥원 선정
영어조합법인해담인     한국사회적기업 진흥원 선정
순천힐링체험투어     한국사회적기업 진흥원 선정
더함자원     한국사회적기업 진흥원 선정
화순심은영농조합법인     한국사회적기업 진흥원 선정
유한회사다올     한국사회적기업 진흥원 선정
서광시스템     한국사회적기업 진흥원 선정
나인커뮤니케이션     한국사회적기업 진흥원 선정
휴먼제이앤씨     한국사회적기업 진흥원 선정
협동애협동조합     한국사회적기업 진흥원 선정
꿈창의교육협동조합     한국사회적기업 진흥원 선정
사회복지법인두레일터     한국사회적기업 진흥원 선정
공공디자인이즘     한국사회적기업 진흥원 선정
떡과풍경     한국사회적기업 진흥원 선정
다솔     한국사회적기업 진흥원 선정
효드림라이프     한국사회적기업 진흥원 선정
나루     한국사회적기업 진흥원 선정
동연디자인     한국사회적기업 진흥원 선정
나우리     한국사회적기업 진흥원 선정
소백산영농조합법인     한국사회적기업 진흥원 선정
예산주거복지센터     한국사회적기업 진흥원 선정
늘푸른환경     한국사회적기업 진흥원 선정
강원주거복지사회적협동조합     한국사회적기업 진흥원 선정
중앙환경기업     한국사회적기업 진흥원 선정
자연음식문화원     한국사회적기업 진흥원 선정
두손푸드     한국사회적기업 진흥원 선정
합굿마을문화생산자협동조합     한국사회적기업 진흥원 선정
아름다운동행     한국사회적기업 진흥원 선정
황수연전통식품영농조합법인     한국사회적기업 진흥원 선정
사회적협동조합성남만남돌봄센터     한국사회적기업 진흥원 선정
안산팝스오케스트라     한국사회적기업 진흥원 선정
서로     한국사회적기업 진흥원 선정
수호천사     한국사회적기업 진흥원 선정
엔티코리아     한국사회적기업 진흥원 선정
합천로컬푸드영농조합법인     한국사회적기업 진흥원 선정
올브랜드동광     한국사회적기업 진흥원 선정
따뜻한마음     한국사회적기업 진흥원 선정
서울주거복지사회적협동조합     한국사회적기업 진흥원 선정
손안에세상     한국사회적기업 진흥원 선정
메이커스테크놀로지     한국사회적기업 진흥원 선정
서틀러영농조합법인     한국사회적기업 진흥원 선정
더나은세상     한국사회적기업 진흥원 선정
엠에스종합관리     한국사회적기업 진흥원 선정
제주영상문화연구원     한국사회적기업 진흥원 선정
제주콩나물영농조합법인     한국사회적기업 진흥원 선정
행복나눔마트협동조합     한국사회적기업 진흥원 선정
공공미디어단잠     한국사회적기업 진흥원 선정
유한회사경남돌봄센터     한국사회적기업 진흥원 선정
통     한국사회적기업 진흥원 선정
유한회사희망하우징     한국사회적기업 진흥원 선정
창원주거에너지복지센터     한국사회적기업 진흥원 선정
좋은환경     한국사회적기업 진흥원 선정
유한회사커피누리     한국사회적기업 진흥원 선정
울진바다소리     한국사회적기업 진흥원 선정
배다리문화원     한국사회적기업 진흥원 선정
퓨전국악단구름     한국사회적기업 진흥원 선정
아산풍성한영농조합법인     한국사회적기업 진흥원 선정
열린문디자인     한국사회적기업 진흥원 선정
한국상담교육사회적협동조합     한국사회적기업 진흥원 선정
춤추는북카페     한국사회적기업 진흥원 선정
시와월드     한국사회적기업 진흥원 선정
행복한마을의료복지사회적협동조합     한국사회적기업 진흥원 선정
감천문화마을주민협의회     한국사회적기업 진흥원 선정
동의애프터스쿨     한국사회적기업 진흥원 선정
성주컴텍     한국사회적기업 진흥원 선정
살림     한국사회적기업 진흥원 선정
에코버튼     한국사회적기업 진흥원 선정
이푸른     한국사회적기업 진흥원 선정
21세기라온기획     한국사회적기업 진흥원 선정
아트주     한국사회적기업 진흥원 선정
사회적협동조합품앗이마을     한국사회적기업 진흥원 선정
메이커스     한국사회적기업 진흥원 선정
공감     한국사회적기업 진흥원 선정
대구행복한미래재단     한국사회적기업 진흥원 선정
농업회사법인회룡포     한국사회적기업 진흥원 선정
생명의공동체소비자생활협동조합     한국사회적기업 진흥원 선정
나우     한국사회적기업 진흥원 선정
아트세상     한국사회적기업 진흥원 선정
농업회사법인한국에코팜     한국사회적기업 진흥원 선정
푸드앤디자인협동조합     한국사회적기업 진흥원 선정
착한기업행복한수라상     한국사회적기업 진흥원 선정
충남공예협동조합     한국사회적기업 진흥원 선정
유한회사메이딘     한국사회적기업 진흥원 선정
인스     한국사회적기업 진흥원 선정
중앙기업     한국사회적기업 진흥원 선정
좋은아침     한국사회적기업 진흥원 선정
포항크루즈     한국사회적기업 진흥원 선정
휴먼앤테크     한국사회적기업 진흥원 선정
한국장애인공존협회     한국사회적기업 진흥원 선정
유비알     한국사회적기업 진흥원 선정
아름다운사람들복지회     한국사회적기업 진흥원 선정
에스이임파워사회적협동조합     한국사회적기업 진흥원 선정
오마이컴퍼니     한국사회적기업 진흥원 선정
커피지아     한국사회적기업 진흥원 선정
한화비앤비     한국사회적기업 진흥원 선정
케이에이치하우징     한국사회적기업 진흥원 선정
둥지     한국사회적기업 진흥원 선정
농업회사법인담채원     한국사회적기업 진흥원 선정
성실기업     한국사회적기업 진흥원 선정
아름교육     한국사회적기업 진흥원 선정
충북문화유산지킴이     한국사회적기업 진흥원 선정
행복한하우징     한국사회적기업 진흥원 선정
사회적협동조합그림책도시     한국사회적기업 진흥원 선정
행복더하기     한국사회적기업 진흥원 선정
동광이엔지     한국사회적기업 진흥원 선정
금성환경     한국사회적기업 진흥원 선정
더페이퍼     한국사회적기업 진흥원 선정
에스알피     한국사회적기업 진흥원 선정
쿡클레스     한국사회적기업 진흥원 선정
한마음희망나눔센터     한국사회적기업 진흥원 선정
환경개발     한국사회적기업 진흥원 선정
아라마린서비스     한국사회적기업 진흥원 선정
위드다감협동조합     한국사회적기업 진흥원 선정
유한회사클린앤푸드     한국사회적기업 진흥원 선정
경북과학대학교산학협력단부설겨레문화사업단     한국사회적기업 진흥원 선정
국민농수산영농조합법인     한국사회적기업 진흥원 선정
에스이디     한국사회적기업 진흥원 선정
신나는세상     한국사회적기업 진흥원 선정
푸른씨티     한국사회적기업 진흥원 선정
경북예술문화원     한국사회적기업 진흥원 선정
연리지장애가족사회적협동조합     한국사회적기업 진흥원 선정
누리     한국사회적기업 진흥원 선정
이세이빙     한국사회적기업 진흥원 선정
파머스페이스     한국사회적기업 진흥원 선정
한국장애인문화콘텐츠협회     한국사회적기업 진흥원 선정
울산서점협동조합     한국사회적기업 진흥원 선정
강원도협동조합감자여행     한국사회적기업 진흥원 선정
수원시민햇빛발전사회적협동조합     한국사회적기업 진흥원 선정
다다마을관리기업     한국사회적기업 진흥원 선정
매직북스     한국사회적기업 진흥원 선정
토크앤플레이     한국사회적기업 진흥원 선정
함께사는세상     한국사회적기업 진흥원 선정
네이처앤드피플     한국사회적기업 진흥원 선정
예일문화사     한국사회적기업 진흥원 선정
백양테크     한국사회적기업 진흥원 선정
구름산협동조합     한국사회적기업 진흥원 선정
행복투게더     한국사회적기업 진흥원 선정
상림클린     한국사회적기업 진흥원 선정
에나누리     한국사회적기업 진흥원 선정
한마음     한국사회적기업 진흥원 선정
아리아팜농업회사법인     한국사회적기업 진흥원 선정
두리씨엔에스     한국사회적기업 진흥원 선정
일출식품     한국사회적기업 진흥원 선정
한울돌봄서비스     한국사회적기업 진흥원 선정
공연중심어울림협동조합     한국사회적기업 진흥원 선정
예주식품     한국사회적기업 진흥원 선정
월드퍼니처     한국사회적기업 진흥원 선정
희망나눔전기정보통신     한국사회적기업 진흥원 선정
샤인임팩트     한국사회적기업 진흥원 선정
안전모니터봉사단중앙회     한국사회적기업 진흥원 선정
엔피에스카페테리아카페삼십육점오협동조합     한국사회적기업 진흥원 선정
보노보씨     한국사회적기업 진흥원 선정
생각나눔소     한국사회적기업 진흥원 선정
어반소사이어티     한국사회적기업 진흥원 선정
엶엔터테인먼트     한국사회적기업 진흥원 선정
이로운넷     한국사회적기업 진흥원 선정
헤니     한국사회적기업 진흥원 선정
녹색마을협동조합     한국사회적기업 진흥원 선정
사회적협동조합시민비앤에프     한국사회적기업 진흥원 선정
다른과너른울산발달장애인사회적협동조합     한국사회적기업 진흥원 선정
오렌지디자인     한국사회적기업 진흥원 선정
화천두레영농조합법인     한국사회적기업 진흥원 선정
용대2리맑은터영농조합법인     한국사회적기업 진흥원 선정
명화극장     한국사회적기업 진흥원 선정
사회적기업청보농업회사법인     한국사회적기업 진흥원 선정
사회적협동조합내일로     한국사회적기업 진흥원 선정
세종환경     한국사회적기업 진흥원 선정
어웨이크교육문화콘텐츠협동조합     한국사회적기업 진흥원 선정
향기가득CafeChon     한국사회적기업 진흥원 선정
한길비에스디     한국사회적기업 진흥원 선정
경남대학교조이스쿨사회적협동조합     한국사회적기업 진흥원 선정
동민산업협동조합     한국사회적기업 진흥원 선정
e새마을협동조합     한국사회적기업 진흥원 선정
아시아문화예술협회     한국사회적기업 진흥원 선정
뉴스포츠코리아     한국사회적기업 진흥원 선정
케어탑     한국사회적기업 진흥원 선정
봄소프트     한국사회적기업 진흥원 선정
씨오쟁이     한국사회적기업 진흥원 선정
장애인인권센터     한국사회적기업 진흥원 선정
하나리더투어     한국사회적기업 진흥원 선정
마인드디자인     한국사회적기업 진흥원 선정
친환경식품     한국사회적기업 진흥원 선정
열린세상     한국사회적기업 진흥원 선정
채움에이치알디     한국사회적기업 진흥원 선정
인천미림극장     한국사회적기업 진흥원 선정
꿈드래장애인협회     한국사회적기업 진흥원 선정
농촌공동체연구소     한국사회적기업 진흥원 선정
엠케이개발     한국사회적기업 진흥원 선정
해피맘하우스     한국사회적기업 진흥원 선정
자연의소리사회적협동조합     한국사회적기업 진흥원 선정
강원미디어콘텐츠협동조합     한국사회적기업 진흥원 선정
